fact_id,product_id,time_id,price,original_price,discount_percentage,availability,stock_level,rating,review_count,sales_velocity,is_trending
29539,342,19,47.22,47.22,0.0,In Stock,420,3.78,4669,87.25,False
29540,342,20,40.89,40.89,0.0,In Stock,497,4.25,7371,124.78,False
29541,342,21,39.63,39.63,0.0,In Stock,362,4.05,3565,19.07,False
29542,342,22,44.27,44.27,0.0,In Stock,179,4.0,3712,147.5,False
29543,342,23,37.16,37.16,0.0,In Stock,98,4.12,807,24.43,False
29544,342,24,46.28,46.28,0.0,In Stock,180,4.09,3509,6.53,False
29545,342,25,47.54,47.54,0.0,In Stock,402,4.13,6287,99.79,False
29546,342,26,32.28,44.46,27.41,In Stock,47,3.87,61,100.65,True
29547,342,27,40.65,40.65,0.0,In Stock,487,3.7,2242,10.0,False
29548,342,28,25.59,46.11,44.5,In Stock,78,3.88,2128,120.18,True
29549,342,29,42.51,42.51,0.0,Low Stock,1,4.04,6161,78.95,False
29550,342,30,43.03,43.03,0.0,Low Stock,18,3.89,2141,129.06,False
29551,342,31,40.26,40.26,0.0,Low Stock,9,4.08,7112,81.08,False
29552,342,32,43.2,43.2,0.0,In Stock,192,4.04,2657,54.35,False
29553,342,33,23.3,41.86,44.32,In Stock,169,3.94,2968,67.83,True
29554,342,34,37.98,37.98,0.0,In Stock,262,3.99,5082,5.6,False
29555,342,35,41.06,41.06,0.0,In Stock,396,3.68,7822,83.28,False
29556,342,36,39.98,39.98,0.0,In Stock,162,4.0,7673,90.69,False
29557,342,37,39.66,39.66,0.0,In Stock,256,3.67,3272,134.32,False
29558,342,38,44.25,44.25,0.0,In Stock,431,4.24,3129,94.29,False
29559,342,39,42.23,42.23,0.0,In Stock,210,4.22,7358,83.71,False
29560,342,40,38.48,38.48,0.0,In Stock,229,3.73,2676,96.98,False
29561,342,41,45.4,45.4,0.0,In Stock,484,4.06,5621,95.55,False
29562,342,42,45.59,45.59,0.0,Pre-Order,5,3.62,6440,131.9,False
29563,342,43,35.55,35.55,0.0,In Stock,264,4.14,7601,148.86,False
29564,342,44,40.42,40.42,0.0,In Stock,144,3.84,5560,116.36,False
29565,342,45,38.78,38.78,0.0,In Stock,280,3.64,982,122.88,False
29566,342,46,39.91,39.91,0.0,In Stock,389,4.01,1024,109.44,False
29567,342,47,45.0,45.0,0.0,In Stock,439,3.86,7845,66.22,False
29568,342,48,39.15,39.15,0.0,In Stock,379,3.88,1581,5.32,False
29569,342,49,43.42,43.42,0.0,In Stock,34,4.15,1252,6.62,False
29570,342,50,26.99,41.07,34.27,Out of Stock,14,3.91,3904,120.65,True
29571,342,51,40.02,40.02,0.0,In Stock,270,3.84,6346,94.65,False
29572,342,52,45.36,45.36,0.0,In Stock,97,4.23,1932,64.57,False
29573,342,53,22.26,39.87,44.17,In Stock,182,3.61,2240,59.94,True
29574,342,54,41.36,41.36,0.0,Low Stock,4,3.86,5116,129.33,False
29575,342,55,42.32,42.32,0.0,In Stock,470,3.87,2949,126.16,False
29576,342,56,42.48,42.48,0.0,In Stock,129,4.29,227,83.73,False
29577,342,57,41.44,41.44,0.0,In Stock,145,4.19,1122,65.41,False
29578,342,58,38.4,38.4,0.0,In Stock,215,3.67,7061,36.13,False
29579,342,59,44.13,44.13,0.0,In Stock,361,3.81,1455,85.62,False
29580,342,60,46.07,46.07,0.0,In Stock,484,3.99,5062,131.59,False
29581,342,61,44.51,44.51,0.0,In Stock,81,3.69,5671,24.03,False
29582,342,62,43.71,43.71,0.0,In Stock,98,4.2,1912,89.08,False
29583,342,63,45.27,45.27,0.0,In Stock,257,3.72,6283,131.34,False
29584,342,64,35.21,35.21,0.0,In Stock,256,3.84,547,61.42,False
29585,342,65,36.88,36.88,0.0,In Stock,302,4.14,4446,67.47,False
29586,342,66,29.35,39.19,25.11,In Stock,311,3.75,7152,147.14,True
29587,342,67,36.7,36.7,0.0,In Stock,403,4.03,3921,72.53,False
29588,342,68,39.42,39.42,0.0,In Stock,114,3.67,6149,137.37,False
29589,342,69,37.79,37.79,0.0,In Stock,486,3.98,5115,12.68,False
29590,342,70,40.44,40.44,0.0,Low Stock,15,3.86,3722,76.77,False
29591,342,71,36.02,36.02,0.0,In Stock,260,3.64,7378,114.67,False
29592,342,72,36.7,36.7,0.0,In Stock,326,4.24,5684,7.49,False
29593,342,73,37.3,37.3,0.0,In Stock,159,3.84,214,105.85,False
29594,342,74,38.71,38.71,0.0,In Stock,277,4.22,2025,25.91,False
29595,342,75,43.5,43.5,0.0,In Stock,68,3.61,475,117.95,False
29596,342,76,42.99,42.99,0.0,In Stock,38,3.73,5933,121.58,False
29597,342,77,43.17,43.17,0.0,Low Stock,7,4.06,5979,93.05,False
29598,342,78,37.96,37.96,0.0,Low Stock,9,3.82,6382,94.76,False
29599,342,79,33.91,33.91,0.0,Out of Stock,3,3.9,5605,105.27,False
29600,342,80,42.53,42.53,0.0,In Stock,396,3.74,464,40.11,False
29601,342,81,36.41,36.41,0.0,In Stock,34,4.08,5679,80.73,False
29602,342,82,26.76,39.34,31.99,In Stock,126,3.71,1193,61.3,True
29603,342,83,25.55,42.73,40.2,In Stock,239,4.09,75,71.57,True
29604,342,84,42.34,42.34,0.0,Pre-Order,11,3.89,4787,33.76,False
29605,342,85,37.78,37.78,0.0,In Stock,208,4.23,352,135.39,False
29606,342,86,37.94,37.94,0.0,In Stock,278,4.23,5168,108.69,False
29607,342,87,39.46,39.46,0.0,In Stock,261,3.77,7816,77.8,False
29608,342,88,38.92,38.92,0.0,In Stock,278,4.21,5525,23.19,False
29609,342,89,39.21,39.21,0.0,In Stock,156,4.07,2948,47.7,False
29610,342,90,37.12,37.12,0.0,In Stock,419,4.09,3896,98.32,False
29611,343,1,115.87,115.87,0.0,In Stock,94,4.11,5267,137.8,False
29612,343,2,109.58,109.58,0.0,In Stock,33,3.7,4485,127.54,False
29613,343,3,128.71,128.71,0.0,In Stock,344,3.98,364,12.05,False
29614,343,4,141.61,141.61,0.0,In Stock,336,3.66,3986,45.65,False
29615,343,5,130.21,130.21,0.0,In Stock,436,3.81,1628,142.02,False
29616,343,6,125.2,125.2,0.0,In Stock,396,3.78,2889,28.26,False
29617,343,7,127.92,127.92,0.0,In Stock,208,3.86,4738,57.03,False
29618,343,8,117.19,117.19,0.0,In Stock,304,3.95,7370,119.47,False
29619,343,9,115.87,115.87,0.0,Low Stock,18,3.89,2430,98.12,False
29620,343,10,131.65,131.65,0.0,In Stock,288,4.27,1351,138.97,False
29621,343,11,137.81,137.81,0.0,In Stock,217,4.16,482,42.22,False
29622,343,12,139.74,139.74,0.0,In Stock,241,3.66,5851,95.89,False
29623,343,13,134.37,134.37,0.0,In Stock,378,3.95,4207,51.57,False
29624,343,14,140.97,140.97,0.0,In Stock,145,3.62,5910,75.72,False
29625,343,15,122.43,122.43,0.0,In Stock,45,4.17,3560,34.52,False
29626,343,16,102.77,125.66,18.22,In Stock,76,4.01,7306,27.63,False
29627,343,17,127.97,127.97,0.0,In Stock,420,4.06,2330,22.47,False
29628,343,18,84.49,118.41,28.65,In Stock,478,3.61,2206,103.51,True
29629,343,19,137.45,137.45,0.0,In Stock,193,3.96,5374,114.36,False
29630,343,20,127.55,127.55,0.0,In Stock,319,3.97,6333,13.69,False
29631,343,21,142.07,142.07,0.0,In Stock,89,3.83,1411,72.11,False
29632,343,22,128.04,128.04,0.0,In Stock,61,4.0,427,86.51,False
29633,343,23,118.36,118.36,0.0,Low Stock,1,3.8,3172,14.09,False
29634,343,24,144.74,144.74,0.0,In Stock,77,4.16,3196,99.03,False
29635,343,25,134.79,134.79,0.0,In Stock,197,3.69,3530,65.53,False
29636,343,26,141.73,141.73,0.0,In Stock,181,3.76,3788,118.05,False
29637,343,27,121.42,145.85,16.75,In Stock,145,3.62,6333,29.11,False
29638,343,28,133.47,133.47,0.0,In Stock,231,4.23,6238,98.6,False
29639,343,29,119.53,119.53,0.0,In Stock,138,4.14,7225,85.73,False
29640,343,30,125.49,125.49,0.0,In Stock,301,3.94,773,43.87,False
29641,343,31,139.73,139.73,0.0,In Stock,394,4.06,1187,89.48,False
29642,343,32,139.3,139.3,0.0,In Stock,95,4.21,4537,69.01,False
29643,343,33,115.85,115.85,0.0,Low Stock,6,3.69,7984,48.51,False
29644,343,34,117.93,117.93,0.0,In Stock,112,3.87,4907,79.12,False
29645,343,35,128.3,128.3,0.0,In Stock,367,4.12,2261,42.75,False
29646,343,36,104.61,104.61,0.0,In Stock,102,4.13,4088,141.91,False
29647,343,37,123.69,123.69,0.0,Pre-Order,17,4.16,3084,8.42,False
29648,343,38,68.26,121.8,43.96,In Stock,133,3.78,6616,39.75,True
29649,343,39,75.43,134.9,44.09,In Stock,344,3.71,3245,52.98,True
29650,343,40,132.83,132.83,0.0,In Stock,83,4.01,6181,108.82,False
29651,343,41,113.5,113.5,0.0,Low Stock,11,3.72,5110,146.18,False
29652,343,42,134.21,134.21,0.0,In Stock,413,4.04,2010,137.99,False
29653,343,43,115.88,115.88,0.0,Low Stock,10,3.9,1255,44.07,False
29654,343,44,79.13,107.07,26.09,In Stock,199,3.64,4775,113.64,True
29655,343,45,129.21,129.21,0.0,In Stock,430,3.98,2752,91.05,False
29656,343,46,121.16,121.16,0.0,In Stock,457,3.7,6355,125.43,False
29657,343,47,70.89,126.06,43.76,In Stock,303,3.86,2364,98.7,True
29658,343,48,126.38,126.38,0.0,In Stock,53,3.63,4462,19.66,False
29659,343,49,124.67,124.67,0.0,Low Stock,2,3.69,2294,53.35,False
29660,343,50,128.18,128.18,0.0,Low Stock,12,4.16,2928,106.73,False
29661,343,51,110.98,110.98,0.0,In Stock,110,3.88,1517,32.97,False
29662,343,52,138.82,138.82,0.0,Out of Stock,5,3.9,3112,90.18,False
29663,343,53,107.58,132.43,18.76,Out of Stock,17,3.88,5562,23.82,False
29664,343,54,122.69,122.69,0.0,In Stock,64,3.65,768,99.25,False
29665,343,55,126.76,126.76,0.0,Low Stock,15,4.18,665,44.45,False
29666,343,56,118.75,118.75,0.0,In Stock,180,3.95,1970,82.12,False
29667,343,57,111.23,111.23,0.0,In Stock,261,3.63,3223,25.63,False
29668,343,58,107.98,107.98,0.0,In Stock,280,4.25,1642,5.44,False
29669,343,59,115.41,115.41,0.0,In Stock,240,3.62,1117,18.01,False
29670,343,60,126.32,126.32,0.0,In Stock,68,3.67,4519,136.07,False
29671,343,61,116.81,116.81,0.0,In Stock,215,3.67,6586,104.95,False
29672,343,62,125.39,125.39,0.0,In Stock,448,3.8,3402,148.08,False
29673,343,63,137.13,137.13,0.0,In Stock,202,4.15,6588,139.77,False
29674,343,64,101.01,101.01,0.0,In Stock,279,4.01,6204,146.42,False
29675,343,65,99.95,99.95,0.0,In Stock,98,3.97,6350,30.77,False
29676,343,66,74.76,128.52,41.83,Low Stock,20,4.08,6850,62.54,True
29677,343,67,116.38,116.38,0.0,In Stock,300,4.17,2639,106.88,False
29678,343,68,80.32,119.89,33.0,In Stock,402,4.07,4745,45.37,True
29679,343,69,116.52,116.52,0.0,In Stock,80,3.69,5752,52.96,False
29680,343,70,128.04,128.04,0.0,Pre-Order,8,4.03,974,10.8,False
29681,343,71,113.82,113.82,0.0,In Stock,180,3.73,2016,124.2,False
29682,343,72,120.55,120.55,0.0,In Stock,423,4.13,1238,60.61,False
29683,343,73,124.98,124.98,0.0,Low Stock,2,3.81,4307,98.69,False
29684,343,74,119.77,119.77,0.0,In Stock,350,4.23,6771,115.36,False
29685,343,75,114.92,114.92,0.0,Low Stock,0,4.29,2871,18.71,False
29686,343,76,85.82,110.87,22.6,Low Stock,18,3.71,4335,125.75,True
29687,343,77,113.43,113.43,0.0,Low Stock,5,4.2,3620,53.46,False
29688,343,78,115.51,115.51,0.0,Out of Stock,1,3.9,6645,96.42,False
29689,343,79,112.14,112.14,0.0,In Stock,158,4.11,2792,105.48,False
29690,343,80,128.2,128.2,0.0,In Stock,107,4.02,4721,110.45,False
29691,343,81,131.73,131.73,0.0,Pre-Order,19,3.73,1358,71.47,False
29692,343,82,109.67,109.67,0.0,In Stock,407,4.17,4352,147.15,False
29693,343,83,120.81,120.81,0.0,In Stock,218,4.23,3769,12.52,False
29694,343,84,90.95,115.52,21.27,In Stock,136,4.25,2007,27.22,True
29695,343,85,103.44,103.44,0.0,In Stock,280,3.64,1085,139.79,False
29696,343,86,114.73,114.73,0.0,Pre-Order,20,4.23,5016,74.36,False
29697,343,87,73.34,120.32,39.04,Out of Stock,18,4.14,4929,142.74,True
29698,343,88,125.81,125.81,0.0,In Stock,468,3.78,1013,17.32,False
29699,343,89,116.3,116.3,0.0,In Stock,252,3.91,6908,134.56,False
29700,343,90,120.74,120.74,0.0,Low Stock,5,4.29,725,135.36,False
29701,344,1,48.89,86.56,43.52,In Stock,489,3.72,2572,17.79,True
29702,344,2,82.8,82.8,0.0,In Stock,408,3.88,4192,142.29,False
29703,344,3,87.08,87.08,0.0,In Stock,295,4.14,7566,14.01,False
29704,344,4,60.18,89.8,32.98,In Stock,440,3.66,865,118.05,True
29705,344,5,86.45,86.45,0.0,Out of Stock,7,4.1,6430,149.25,False
29706,344,6,85.47,85.47,0.0,In Stock,431,3.98,3149,39.01,False
29707,344,7,79.58,79.58,0.0,In Stock,259,4.18,7695,39.57,False
29708,344,8,75.3,75.3,0.0,In Stock,190,4.12,441,44.68,False
29709,344,9,82.67,82.67,0.0,In Stock,454,4.04,5233,124.4,False
29710,344,10,85.29,85.29,0.0,Low Stock,7,4.06,7541,38.76,False
29711,344,11,91.55,91.55,0.0,In Stock,87,3.79,6289,38.7,False
29712,344,12,87.99,87.99,0.0,Pre-Order,1,3.98,4245,44.81,False
29713,344,13,44.7,80.58,44.53,In Stock,189,3.78,5605,124.96,True
29714,344,14,78.96,78.96,0.0,In Stock,254,3.81,2064,116.49,False
29715,344,15,84.14,84.14,0.0,In Stock,119,4.03,1474,55.77,False
29716,344,16,57.54,77.71,25.96,In Stock,48,3.98,6236,73.25,True
29717,344,17,91.1,91.1,0.0,Out of Stock,2,4.17,1130,61.08,False
29718,344,18,89.84,89.84,0.0,In Stock,125,3.73,6346,44.95,False
29719,344,19,86.55,86.55,0.0,Low Stock,4,3.98,6573,79.32,False
29720,344,20,90.21,90.21,0.0,In Stock,274,3.72,2211,127.26,False
29721,344,21,92.35,92.35,0.0,In Stock,215,3.76,4268,66.91,False
29722,344,22,76.29,76.29,0.0,In Stock,33,3.81,641,18.82,False
29723,344,23,78.66,78.66,0.0,In Stock,244,3.84,2186,7.61,False
29724,344,24,93.26,93.26,0.0,In Stock,456,3.82,7773,11.47,False
29725,344,25,95.47,95.47,0.0,In Stock,192,3.85,3589,28.18,False
29726,344,26,80.02,80.02,0.0,In Stock,406,4.27,7964,145.64,False
29727,344,27,89.75,89.75,0.0,In Stock,89,4.21,6100,74.47,False
29728,344,28,83.73,83.73,0.0,In Stock,100,4.09,2589,124.87,False
29729,344,29,75.97,75.97,0.0,In Stock,64,4.27,5283,10.51,False
29730,344,30,81.21,81.21,0.0,In Stock,71,4.3,82,8.72,False
29731,344,31,82.76,82.76,0.0,Low Stock,0,4.05,5949,139.69,False
29732,344,32,87.79,87.79,0.0,In Stock,470,3.82,157,131.11,False
29733,344,33,77.47,77.47,0.0,In Stock,303,3.74,221,49.67,False
29734,344,34,76.59,76.59,0.0,In Stock,180,3.63,182,88.21,False
29735,344,35,78.33,78.33,0.0,In Stock,491,4.12,6377,16.05,False
29736,344,36,75.4,75.4,0.0,Pre-Order,0,4.08,2330,74.94,False
29737,344,37,69.66,69.66,0.0,In Stock,132,3.73,4691,117.87,False
29738,344,38,76.63,76.63,0.0,Out of Stock,12,3.88,1863,51.04,False
29739,344,39,84.74,84.74,0.0,In Stock,472,3.78,4300,69.35,False
29740,344,40,86.35,86.35,0.0,Out of Stock,6,4.19,956,50.72,False
29741,344,41,82.19,82.19,0.0,In Stock,251,3.98,2072,108.92,False
29742,344,42,77.24,77.24,0.0,Low Stock,18,3.85,2375,99.21,False
29743,344,43,65.49,79.03,17.13,Pre-Order,12,4.04,4333,109.9,False
29744,344,44,83.66,83.66,0.0,In Stock,471,3.82,1312,111.55,False
29745,344,45,76.54,76.54,0.0,In Stock,74,3.67,2452,9.38,False
29746,344,46,54.65,87.35,37.43,In Stock,272,4.0,6078,48.91,True
29747,344,47,80.18,80.18,0.0,In Stock,302,3.65,2650,76.37,False
29748,344,48,85.03,85.03,0.0,Out of Stock,10,4.0,3689,89.41,False
29749,344,49,51.84,74.8,30.69,In Stock,455,4.09,2393,59.85,True
29750,344,50,84.4,84.4,0.0,In Stock,479,3.64,5170,91.46,False
29751,344,51,84.16,84.16,0.0,Low Stock,6,3.62,5294,20.13,False
29752,344,52,83.92,83.92,0.0,In Stock,216,3.9,7596,79.64,False
29753,344,53,84.06,84.06,0.0,In Stock,346,3.93,3317,11.05,False
29754,344,54,63.95,87.48,26.9,Low Stock,11,4.27,4924,148.47,True
29755,344,55,77.29,77.29,0.0,Low Stock,20,3.65,7883,50.01,False
29756,344,56,85.83,85.83,0.0,Low Stock,6,3.83,5790,49.63,False
29757,344,57,81.16,81.16,0.0,Pre-Order,10,4.17,6065,97.91,False
29758,344,58,80.95,80.95,0.0,Pre-Order,3,4.01,495,42.63,False
29759,344,59,80.08,80.08,0.0,In Stock,181,3.72,908,91.38,False
29760,344,60,87.92,87.92,0.0,In Stock,312,3.88,1087,53.11,False
29761,344,61,75.72,75.72,0.0,In Stock,18,3.9,60,40.69,False
29762,344,62,85.3,85.3,0.0,In Stock,60,3.74,6878,35.78,False
29763,344,63,85.18,85.18,0.0,In Stock,369,3.73,4392,21.31,False
29764,344,64,75.88,75.88,0.0,In Stock,461,3.79,1129,102.39,False
29765,344,65,66.17,66.17,0.0,In Stock,139,3.8,7501,17.88,False
29766,344,66,83.43,83.43,0.0,In Stock,242,3.78,7852,17.28,False
29767,344,67,80.19,80.19,0.0,In Stock,181,3.73,3794,35.01,False
29768,344,68,72.83,72.83,0.0,In Stock,245,3.9,400,86.32,False
29769,344,69,71.24,71.24,0.0,Low Stock,10,3.69,3575,106.82,False
29770,344,70,76.61,76.61,0.0,Low Stock,7,4.01,2245,101.17,False
29771,344,71,70.2,70.2,0.0,In Stock,204,3.92,471,140.27,False
29772,344,72,73.03,73.03,0.0,In Stock,91,4.04,7402,27.51,False
29773,344,73,52.74,76.11,30.7,In Stock,285,3.68,3170,129.26,True
29774,344,74,75.39,75.39,0.0,In Stock,190,3.88,4189,118.14,False
29775,344,75,78.12,78.12,0.0,Low Stock,20,4.01,5477,132.09,False
29776,344,76,58.46,85.74,31.81,In Stock,204,3.86,5977,60.63,True
29777,344,77,62.0,84.74,26.84,In Stock,67,4.12,4502,125.74,True
29778,344,78,73.27,73.27,0.0,In Stock,428,4.19,1219,85.69,False
29779,344,79,75.95,75.95,0.0,Low Stock,17,3.79,3417,103.93,False
29780,344,80,78.95,78.95,0.0,In Stock,410,3.97,6066,109.76,False
29781,344,81,82.45,82.45,0.0,Low Stock,3,3.63,2091,30.52,False
29782,344,82,73.61,73.61,0.0,In Stock,197,3.77,1484,147.88,False
29783,344,83,78.68,78.68,0.0,In Stock,218,3.73,3620,53.68,False
29784,344,84,86.18,86.18,0.0,In Stock,34,3.76,5144,79.36,False
29785,344,85,79.29,79.29,0.0,In Stock,105,3.73,7527,122.95,False
29786,344,86,74.39,74.39,0.0,In Stock,21,3.96,3123,35.35,False
29787,344,87,74.04,74.04,0.0,In Stock,109,4.09,3405,65.58,False
29788,344,88,51.65,84.73,39.04,In Stock,173,4.05,1683,30.25,True
29789,344,89,77.48,77.48,0.0,In Stock,341,3.65,3809,102.92,False
29790,344,90,83.29,83.29,0.0,In Stock,32,4.24,4615,7.25,False
29791,345,1,48.14,48.14,0.0,Out of Stock,13,3.72,3215,95.82,False
29792,345,2,50.12,50.12,0.0,In Stock,208,3.98,2400,123.68,False
29793,345,3,50.87,50.87,0.0,In Stock,12,4.17,2375,73.54,False
29794,345,4,49.96,49.96,0.0,In Stock,353,4.04,5612,119.58,False
29795,345,5,55.85,55.85,0.0,In Stock,243,3.86,1401,41.87,False
29796,345,6,53.47,53.47,0.0,In Stock,230,4.1,3639,5.95,False
29797,345,7,46.71,46.71,0.0,In Stock,357,3.87,5266,58.99,False
29798,345,8,52.02,52.02,0.0,In Stock,422,4.27,7734,141.93,False
29799,345,9,35.73,45.45,21.38,In Stock,249,4.2,1868,6.72,True
29800,345,10,47.29,47.29,0.0,In Stock,446,3.94,7734,15.68,False
29801,345,11,48.35,48.35,0.0,Low Stock,11,3.65,466,103.03,False
29802,345,12,49.94,49.94,0.0,In Stock,416,3.74,6397,55.88,False
29803,345,13,46.9,46.9,0.0,In Stock,31,3.75,3428,112.71,False
29804,345,14,47.49,47.49,0.0,In Stock,151,3.62,2654,65.28,False
29805,345,15,45.29,45.29,0.0,Pre-Order,13,4.11,4957,9.08,False
29806,345,16,45.84,45.84,0.0,In Stock,38,3.95,2847,103.25,False
29807,345,17,55.99,55.99,0.0,In Stock,163,4.06,604,83.28,False
29808,345,18,36.14,51.77,30.2,Out of Stock,10,4.12,6943,101.39,True
29809,345,19,52.65,52.65,0.0,In Stock,294,3.99,2022,135.56,False
29810,345,20,55.74,55.74,0.0,In Stock,359,4.14,7007,11.61,False
29811,345,21,53.02,53.02,0.0,Pre-Order,12,3.84,1879,13.87,False
29812,345,22,31.33,45.06,30.46,In Stock,254,3.95,2254,29.93,True
29813,345,23,47.73,47.73,0.0,In Stock,223,3.89,7012,125.31,False
29814,345,24,53.57,53.57,0.0,In Stock,166,4.14,918,74.32,False
29815,345,25,47.42,47.42,0.0,In Stock,76,3.81,6106,89.52,False
29816,345,26,52.32,52.32,0.0,In Stock,471,3.71,2234,32.52,False
29817,345,27,54.83,54.83,0.0,Low Stock,15,4.02,4093,44.4,False
29818,345,28,52.72,52.72,0.0,Low Stock,13,3.75,7921,111.56,False
29819,345,29,50.49,50.49,0.0,In Stock,348,3.82,5414,117.55,False
29820,345,30,53.02,53.02,0.0,In Stock,291,3.62,1658,30.88,False
29821,345,31,52.72,52.72,0.0,In Stock,20,3.9,2441,25.16,False
29822,345,32,51.09,51.09,0.0,In Stock,98,3.79,2983,46.91,False
29823,345,33,51.73,51.73,0.0,Low Stock,0,3.78,6644,89.4,False
29824,345,34,51.57,51.57,0.0,In Stock,458,4.21,5076,72.0,False
29825,345,35,31.28,51.88,39.71,In Stock,13,3.88,2242,89.71,True
29826,345,36,38.77,49.03,20.93,Low Stock,4,4.26,2142,121.27,True
29827,345,37,41.08,41.08,0.0,In Stock,14,4.19,4977,114.53,False
29828,345,38,45.31,45.31,0.0,In Stock,214,3.63,5286,104.41,False
29829,345,39,44.62,44.62,0.0,In Stock,284,3.61,4512,52.0,False
29830,345,40,47.27,47.27,0.0,In Stock,94,4.04,832,50.95,False
29831,345,41,45.37,45.37,0.0,In Stock,90,3.95,964,17.35,False
29832,345,42,50.31,50.31,0.0,In Stock,67,3.88,7751,53.28,False
29833,345,43,45.46,45.46,0.0,In Stock,302,4.17,2340,61.16,False
29834,345,44,45.63,45.63,0.0,In Stock,471,3.64,6285,45.0,False
29835,345,45,47.4,47.4,0.0,In Stock,477,3.92,5338,72.35,False
29836,345,46,30.52,52.2,41.53,In Stock,129,3.88,2322,46.78,True
29837,345,47,33.62,45.19,25.6,Low Stock,9,3.87,6857,16.34,True
29838,345,48,36.71,51.91,29.28,In Stock,126,3.67,2294,136.18,True
29839,345,49,48.9,48.9,0.0,Low Stock,1,4.29,4818,131.26,False
29840,345,50,43.28,43.28,0.0,In Stock,381,4.12,1565,128.99,False
29841,345,51,45.28,45.28,0.0,Pre-Order,0,3.75,7327,16.3,False
29842,345,52,48.33,48.33,0.0,Out of Stock,9,4.05,7234,32.94,False
29843,345,53,48.27,48.27,0.0,In Stock,430,3.87,1571,107.2,False
29844,345,54,52.65,52.65,0.0,In Stock,379,4.03,1846,123.98,False
29845,345,55,48.45,48.45,0.0,In Stock,100,3.8,3344,23.09,False
29846,345,56,48.02,48.02,0.0,Low Stock,11,3.94,933,132.21,False
29847,345,57,47.89,47.89,0.0,In Stock,352,4.12,7901,145.57,False
29848,345,58,45.94,45.94,0.0,Pre-Order,16,3.76,5954,42.95,False
29849,345,59,36.67,46.35,20.9,In Stock,61,3.63,3044,40.53,True
29850,345,60,48.58,48.58,0.0,Low Stock,8,4.04,6365,84.19,False
29851,345,61,49.43,49.43,0.0,Out of Stock,10,4.3,1770,141.02,False
29852,345,62,48.78,48.78,0.0,Low Stock,10,4.07,4720,120.57,False
29853,345,63,53.51,53.51,0.0,Out of Stock,8,3.81,4771,64.51,False
29854,345,64,41.26,41.26,0.0,In Stock,275,3.93,1931,83.6,False
29855,345,65,41.26,41.26,0.0,In Stock,346,4.11,2021,71.24,False
29856,345,66,48.88,48.88,0.0,Out of Stock,17,4.17,1192,40.32,False
29857,345,67,30.91,42.64,27.52,Pre-Order,20,4.25,1043,22.72,True
29858,345,68,43.97,43.97,0.0,Pre-Order,5,3.92,2205,98.25,False
29859,345,69,50.38,50.38,0.0,In Stock,454,3.77,2499,126.38,False
29860,345,70,47.88,47.88,0.0,In Stock,81,3.82,6777,7.75,False
29861,345,71,43.44,43.44,0.0,Low Stock,8,4.22,7856,92.64,False
29862,345,72,40.6,40.6,0.0,In Stock,81,3.93,7654,12.16,False
29863,345,73,50.98,50.98,0.0,Low Stock,16,4.23,1682,32.31,False
29864,345,74,46.14,46.14,0.0,In Stock,211,3.79,660,140.52,False
29865,345,75,45.0,45.0,0.0,In Stock,399,4.15,165,69.01,False
29866,345,76,46.96,46.96,0.0,In Stock,292,4.18,6251,75.8,False
29867,345,77,47.77,47.77,0.0,In Stock,49,4.14,757,20.0,False
29868,345,78,45.22,45.22,0.0,In Stock,199,4.01,908,137.55,False
29869,345,79,41.03,41.03,0.0,Low Stock,10,3.66,3696,100.29,False
29870,345,80,48.65,48.65,0.0,In Stock,497,3.92,5488,36.08,False
29871,345,81,43.55,43.55,0.0,In Stock,247,3.63,3238,87.64,False
29872,345,82,46.07,46.07,0.0,In Stock,95,3.97,2190,136.98,False
29873,345,83,50.51,50.51,0.0,In Stock,467,3.6,4425,7.74,False
29874,345,84,50.68,50.68,0.0,In Stock,20,3.98,7814,105.15,False
29875,345,85,43.49,43.49,0.0,In Stock,134,4.2,5313,129.43,False
29876,345,86,45.48,45.48,0.0,In Stock,340,3.9,2301,41.99,False
29877,345,87,34.47,44.42,22.39,Low Stock,20,3.63,2206,126.34,True
29878,345,88,44.99,44.99,0.0,In Stock,15,3.91,6548,92.2,False
29879,345,89,44.3,44.3,0.0,Out of Stock,4,4.27,2985,99.74,False
29880,345,90,24.17,43.9,44.94,In Stock,76,4.15,967,116.88,True
29881,346,1,86.36,86.36,0.0,In Stock,292,3.84,1903,20.19,False
29882,346,2,77.87,77.87,0.0,In Stock,373,3.72,4860,28.7,False
29883,346,3,95.42,95.42,0.0,In Stock,447,4.1,2865,26.77,False
29884,346,4,86.98,86.98,0.0,Low Stock,1,3.83,3462,9.4,False
29885,346,5,96.7,96.7,0.0,In Stock,225,3.9,4714,10.91,False
29886,346,6,90.11,90.11,0.0,In Stock,416,3.94,3111,5.25,False
29887,346,7,83.13,83.13,0.0,In Stock,390,3.7,2579,136.41,False
